incident_id,date,year,month,day,country,region,city,attack_type,target_type,perpetrator_group,killed,wounded,total_casualties,attack_success,property_damage,notes
PAK-00413,2000-12-16,2000,12,16,Pakistan,Islamabad Capital Territory,Islamabad,Kidnapping,Journalists,Sectarian Groups,2,0,2,No,Minor,"Kidnapping targeting journalists in Islamabad, Islamabad Capital Territory."
PAK-00421,2001-01-02,2001,1,2,Pakistan,Azad Kashmir,Bagh,Grenade Attack,Ethnic Group,Al-Qaeda,1,3,4,Yes,Moderate,"Grenade Attack targeting ethnic group in Bagh, Azad Kashmir."
PAK-00431,2001-02-01,2001,2,1,Pakistan,FATA/Tribal Areas,Bajaur,Kidnapping,Hospital,Unknown,1,2,3,Yes,Moderate,"Kidnapping targeting hospital in Bajaur, FATA/Tribal Areas."
PAK-00435,2001-02-08,2001,2,8,Pakistan,Azad Kashmir,Mirpur,Sectarian Violence,Hospital,BLA,13,43,56,Yes,Minor,"Sectarian Violence targeting hospital in Mirpur, Azad Kashmir."
PAK-00424,2001-03-10,2001,3,10,Pakistan,Punjab,Lahore,Armed Assault,Ethnic Group,BLA,22,64,86,No,None,"Armed Assault targeting ethnic group in Lahore, Punjab."
PAK-00437,2001-03-20,2001,3,20,Pakistan,Balochistan,Quetta,Mortar Attack,Ethnic Group,Unknown,2,0,2,No,Unknown,"Mortar Attack targeting ethnic group in Quetta, Balochistan."
PAK-00423,2001-04-08,2001,4,8,Pakistan,FATA/Tribal Areas,North Waziristan,Armed Assault,Journalists,TTP (Proto),15,50,65,Yes,None,"Armed Assault targeting journalists in North Waziristan, FATA/Tribal Areas."
PAK-00420,2001-04-25,2001,4,25,Pakistan,Balochistan,Dera Bugti,Sectarian Violence,Ethnic Group,Sectarian Groups,25,6,31,Yes,Moderate,"Sectarian Violence targeting ethnic group in Dera Bugti, Balochistan."
PAK-00434,2001-04-26,2001,4,26,Pakistan,Azad Kashmir,Muzaffarabad,Bombing,School,TTP (Proto),20,56,76,No,Moderate,"Bombing targeting school in Muzaffarabad, Azad Kashmir."
PAK-00436,2001-05-16,2001,5,16,Pakistan,Gilgit-Baltistan,Gilgit,Ethnic Violence,Police,BLA,18,35,53,Yes,Unknown,"Ethnic Violence targeting police in Gilgit, Gilgit-Baltistan."
PAK-00430,2001-07-15,2001,7,15,Pakistan,Azad Kashmir,Rawalakot,Political Violence,Military/Security Forces,Lashkar-e-Jhangvi,2,0,2,Yes,None,"Political Violence targeting military/security forces in Rawalakot, Azad Kashmir."
PAK-00433,2001-07-18,2001,7,18,Pakistan,Azad Kashmir,Bagh,Militant Attack,Hospital,Unknown,5,12,17,Yes,Moderate,"Militant Attack targeting hospital in Bagh, Azad Kashmir."
PAK-00426,2001-07-23,2001,7,23,Pakistan,Khyber Pakhtunkhwa,Mingora,Mortar Attack,Journalists,BLA,3,4,7,No,Moderate,"Mortar Attack targeting journalists in Mingora, Khyber Pakhtunkhwa."
PAK-00422,2001-07-29,2001,7,29,Pakistan,Azad Kashmir,Rawalakot,Armed Assault,Police,TTP (Proto),16,8,24,Yes,Unknown,"Armed Assault targeting police in Rawalakot, Azad Kashmir."
PAK-00418,2001-09-13,2001,9,13,Pakistan,FATA/Tribal Areas,South Waziristan,Drone Strike,Ethnic Group,Lashkar-e-Jhangvi,15,5,20,Yes,None,"Drone Strike targeting ethnic group in South Waziristan, FATA/Tribal Areas."
PAK-00419,2001-10-09,2001,10,9,Pakistan,Islamabad Capital Territory,Islamabad,Armed Assault,Journalists,BLA,2,8,10,Yes,None,"Armed Assault targeting journalists in Islamabad, Islamabad Capital Territory."
PAK-00429,2001-10-26,2001,10,26,Pakistan,FATA/Tribal Areas,Khyber,Mortar Attack,Civilians,Sectarian Groups,8,15,23,Yes,Major,"Mortar Attack targeting civilians in Khyber, FATA/Tribal Areas."
PAK-00432,2001-12-12,2001,12,12,Pakistan,FATA/Tribal Areas,Orakzai,Suicide Bombing,Foreign Nationals,BLA,18,39,57,Yes,Minor,"Suicide Bombing targeting foreign nationals in Orakzai, FATA/Tribal Areas."
PAK-00428,2001-12-18,2001,12,18,Pakistan,Azad Kashmir,Mirpur,Sectarian Violence,Mosque/Shrine,Lashkar-e-Jhangvi,47,74,121,Yes,Minor,"Sectarian Violence targeting mosque/shrine in Mirpur, Azad Kashmir."
PAK-00425,2001-12-21,2001,12,21,Pakistan,Gilgit-Baltistan,Gilgit,Political Violence,Paramilitary,Lashkar-e-Jhangvi,13,11,24,Yes,Minor,"Political Violence targeting paramilitary in Gilgit, Gilgit-Baltistan."
PAK-00427,2001-12-26,2001,12,26,Pakistan,Punjab,Faisalabad,Assassination,Judges/Lawyers,Lashkar-e-Jhangvi,5,9,14,Yes,Moderate,"Assassination targeting judges/lawyers in Faisalabad, Punjab."
PAK-00445,2002-01-13,2002,1,13,Pakistan,FATA/Tribal Areas,Khyber,Political Violence,Government Officials,Unknown,11,9,20,Yes,Moderate,"Political Violence targeting government officials in Khyber, FATA/Tribal Areas."
PAK-00441,2002-01-21,2002,1,21,Pakistan,Khyber Pakhtunkhwa,Bannu,Drone Strike,Market/Bazaar,Unknown,20,31,51,Yes,Moderate,"Drone Strike targeting market/bazaar in Bannu, Khyber Pakhtunkhwa."
PAK-00439,2002-02-17,2002,2,17,Pakistan,Khyber Pakhtunkhwa,Charsadda,Kidnapping,Judges/Lawyers,Lashkar-e-Jhangvi,2,6,8,Yes,Minor,"Kidnapping targeting judges/lawyers in Charsadda, Khyber Pakhtunkhwa."
PAK-00443,2002-04-09,2002,4,9,Pakistan,Gilgit-Baltistan,Hunza,Military Operation,Police,Sectarian Groups,60,166,226,Yes,None,"Military Operation targeting police in Hunza, Gilgit-Baltistan."
PAK-00438,2002-04-23,2002,4,23,Pakistan,Balochistan,Loralai,Grenade Attack,Government Officials,Unknown,5,16,21,No,Unknown,"Grenade Attack targeting government officials in Loralai, Balochistan."
PAK-00442,2002-09-22,2002,9,22,Pakistan,Sindh,Karachi,Ethnic Violence,School,Lashkar-e-Jhangvi,19,1,20,Yes,Moderate,"Ethnic Violence targeting school in Karachi, Sindh."
PAK-00440,2002-10-15,2002,10,15,Pakistan,Balochistan,Mastung,Grenade Attack,Hospital,TTP (Proto),9,30,39,Yes,None,"Grenade Attack targeting hospital in Mastung, Balochistan."
PAK-00446,2002-10-22,2002,10,22,Pakistan,Khyber Pakhtunkhwa,Mardan,IED,Police,TTP (Proto),9,4,13,Yes,Moderate,"IED targeting police in Mardan, Khyber Pakhtunkhwa."
PAK-00444,2002-12-17,2002,12,17,Pakistan,Khyber Pakhtunkhwa,Swat,Bombing,Government Officials,TTP (Proto),22,27,49,Yes,None,"Bombing targeting government officials in Swat, Khyber Pakhtunkhwa."
PAK-00449,2003-01-16,2003,1,16,Pakistan,Khyber Pakhtunkhwa,Kohat,Drone Strike,Journalists,BLA,27,84,111,Yes,Unknown,"Drone Strike targeting journalists in Kohat, Khyber Pakhtunkhwa."
PAK-00453,2003-01-28,2003,1,28,Pakistan,Balochistan,Gwadar,Armed Assault,Political Party,Unknown,19,54,73,No,Unknown,"Armed Assault targeting political party in Gwadar, Balochistan."
PAK-00460,2003-03-10,2003,3,10,Pakistan,Islamabad Capital Territory,Islamabad,Grenade Attack,Journalists,TTP (Proto),9,18,27,Yes,Unknown,"Grenade Attack targeting journalists in Islamabad, Islamabad Capital Territory."
PAK-00452,2003-03-14,2003,3,14,Pakistan,Balochistan,Gwadar,Grenade Attack,Mosque/Shrine,BLA,10,32,42,Yes,Minor,"Grenade Attack targeting mosque/shrine in Gwadar, Balochistan."
PAK-00462,2003-03-16,2003,3,16,Pakistan,FATA/Tribal Areas,Mohmand,Kidnapping,Political Party,Lashkar-e-Jhangvi,2,10,12,Yes,Major,"Kidnapping targeting political party in Mohmand, FATA/Tribal Areas."
PAK-00458,2003-04-11,2003,4,11,Pakistan,Islamabad Capital Territory,Islamabad,Kidnapping,Government Officials,Sectarian Groups,0,4,4,Yes,None,"Kidnapping targeting government officials in Islamabad, Islamabad Capital Territory."
PAK-00448,2003-05-29,2003,5,29,Pakistan,Khyber Pakhtunkhwa,Dir,Suicide Bombing,Government Officials,Sectarian Groups,69,27,96,Yes,Moderate,"Suicide Bombing targeting government officials in Dir, Khyber Pakhtunkhwa."
PAK-00456,2003-06-10,2003,6,10,Pakistan,Balochistan,Khuzdar,Grenade Attack,Infrastructure,BLA,2,0,2,Yes,Minor,"Grenade Attack targeting infrastructure in Khuzdar, Balochistan."
PAK-00455,2003-06-12,2003,6,12,Pakistan,Sindh,Hyderabad,Militant Attack,Civilians,Sectarian Groups,6,6,12,Yes,Moderate,"Militant Attack targeting civilians in Hyderabad, Sindh."
PAK-00466,2003-06-26,2003,6,26,Pakistan,Gilgit-Baltistan,Chilas,Ethnic Violence,Market/Bazaar,Lashkar-e-Jhangvi,26,45,71,Yes,Major,"Ethnic Violence targeting market/bazaar in Chilas, Gilgit-Baltistan."
PAK-00463,2003-07-09,2003,7,9,Pakistan,Sindh,Karachi,Militant Attack,Paramilitary,TTP (Proto),6,8,14,Yes,Minor,"Militant Attack targeting paramilitary in Karachi, Sindh."
PAK-00457,2003-08-25,2003,8,25,Pakistan,Punjab,Gujranwala,Grenade Attack,Religious Minority,Unknown,5,15,20,Yes,Moderate,"Grenade Attack targeting religious minority in Gujranwala, Punjab."
PAK-00467,2003-09-21,2003,9,21,Pakistan,Khyber Pakhtunkhwa,Charsadda,Assassination,Ethnic Group,TTP (Proto),2,1,3,Yes,Minor,"Assassination targeting ethnic group in Charsadda, Khyber Pakhtunkhwa."
PAK-00451,2003-10-03,2003,10,3,Pakistan,Khyber Pakhtunkhwa,Charsadda,Assassination,Civilians,Al-Qaeda,1,6,7,Yes,None,"Assassination targeting civilians in Charsadda, Khyber Pakhtunkhwa."
PAK-00459,2003-10-10,2003,10,10,Pakistan,Khyber Pakhtunkhwa,Peshawar,Bombing,Journalists,Lashkar-e-Jhangvi,7,1,8,Yes,Unknown,"Bombing targeting journalists in Peshawar, Khyber Pakhtunkhwa."
PAK-00454,2003-10-25,2003,10,25,Pakistan,Punjab,Rawalpindi,Rocket Attack,Government Officials,Sectarian Groups,1,3,4,Yes,Moderate,"Rocket Attack targeting government officials in Rawalpindi, Punjab."
PAK-00465,2003-10-28,2003,10,28,Pakistan,Balochistan,Kalat,Kidnapping,Journalists,Unknown,1,5,6,Yes,None,"Kidnapping targeting journalists in Kalat, Balochistan."
PAK-00461,2003-11-11,2003,11,11,Pakistan,Khyber Pakhtunkhwa,Mingora,Grenade Attack,Military/Security Forces,Unknown,3,13,16,Yes,Unknown,"Grenade Attack targeting military/security forces in Mingora, Khyber Pakhtunkhwa."
PAK-00464,2003-11-29,2003,11,29,Pakistan,Gilgit-Baltistan,Chilas,Ethnic Violence,Paramilitary,BLA,3,0,3,Yes,Unknown,"Ethnic Violence targeting paramilitary in Chilas, Gilgit-Baltistan."
PAK-00447,2003-12-11,2003,12,11,Pakistan,Sindh,Larkana,Ethnic Violence,Judges/Lawyers,Sectarian Groups,2,6,8,Yes,None,"Ethnic Violence targeting judges/lawyers in Larkana, Sindh."
PAK-00450,2003-12-13,2003,12,13,Pakistan,FATA/Tribal Areas,North Waziristan,Ethnic Violence,Hospital,Unknown,10,19,29,No,Moderate,"Ethnic Violence targeting hospital in North Waziristan, FATA/Tribal Areas."
PAK-00470,2004-04-02,2004,4,2,Pakistan,FATA/Tribal Areas,North Waziristan,Suicide Bombing,Religious Minority,Al-Qaeda,26,33,59,Yes,Major,"Suicide Bombing targeting religious minority in North Waziristan, FATA/Tribal Areas."
PAK-00473,2004-04-13,2004,4,13,Pakistan,Khyber Pakhtunkhwa,Dera Ismail Khan,Ethnic Violence,Journalists,TTP (Proto),7,0,7,Yes,Unknown,"Ethnic Violence targeting journalists in Dera Ismail Khan, Khyber Pakhtunkhwa."
PAK-00469,2004-05-04,2004,5,4,Pakistan,Islamabad Capital Territory,Islamabad,Sectarian Violence,Political Party,Unknown,28,2,30,Yes,Unknown,"Sectarian Violence targeting political party in Islamabad, Islamabad Capital Territory."
PAK-00477,2004-05-11,2004,5,11,Pakistan,FATA/Tribal Areas,Bajaur,Military Operation,Market/Bazaar,Al-Qaeda,21,52,73,Yes,None,"Military Operation targeting market/bazaar in Bajaur, FATA/Tribal Areas."
PAK-00478,2004-06-10,2004,6,10,Pakistan,Gilgit-Baltistan,Gilgit,Bombing,Journalists,Unknown,7,22,29,Yes,None,"Bombing targeting journalists in Gilgit, Gilgit-Baltistan."
PAK-00468,2004-06-18,2004,6,18,Pakistan,FATA/Tribal Areas,North Waziristan,Grenade Attack,Civilians,Unknown,3,6,9,Yes,Major,"Grenade Attack targeting civilians in North Waziristan, FATA/Tribal Areas."
PAK-00472,2004-06-24,2004,6,24,Pakistan,FATA/Tribal Areas,Orakzai,Kidnapping,School,TTP (Proto),2,10,12,No,Unknown,"Kidnapping targeting school in Orakzai, FATA/Tribal Areas."
PAK-00479,2004-07-06,2004,7,6,Pakistan,FATA/Tribal Areas,Mohmand,Ambush,School,Lashkar-e-Jhangvi,14,36,50,Yes,Major,"Ambush targeting school in Mohmand, FATA/Tribal Areas."
PAK-00475,2004-08-03,2004,8,3,Pakistan,Khyber Pakhtunkhwa,Nowshera,Assassination,Military/Security Forces,Unknown,4,16,20,Yes,None,"Assassination targeting military/security forces in Nowshera, Khyber Pakhtunkhwa."
PAK-00471,2004-09-03,2004,9,3,Pakistan,Khyber Pakhtunkhwa,Kohat,IED,Mosque/Shrine,BLA,20,60,80,Yes,Major,"IED targeting mosque/shrine in Kohat, Khyber Pakhtunkhwa."
PAK-00474,2004-09-29,2004,9,29,Pakistan,Punjab,Faisalabad,Armed Assault,Political Party,BLA,20,4,24,Yes,None,"Armed Assault targeting political party in Faisalabad, Punjab."
PAK-00476,2004-12-22,2004,12,22,Pakistan,Gilgit-Baltistan,Hunza,Militant Attack,Paramilitary,BLA,24,75,99,Yes,Major,"Militant Attack targeting paramilitary in Hunza, Gilgit-Baltistan."
PAK-00486,2005-01-01,2005,1,1,Pakistan,Gilgit-Baltistan,Skardu,Kidnapping,Police,Sectarian Groups,0,5,5,No,None,"Kidnapping targeting police in Skardu, Gilgit-Baltistan."
PAK-00491,2005-01-15,2005,1,15,Pakistan,Islamabad Capital Territory,Islamabad,Mortar Attack,Ethnic Group,Unknown,7,18,25,Yes,Moderate,"Mortar Attack targeting ethnic group in Islamabad, Islamabad Capital Territory."
PAK-00489,2005-02-24,2005,2,24,Pakistan,Sindh,Mirpur Khas,Bombing,School,TTP (Proto),14,32,46,Yes,Unknown,"Bombing targeting school in Mirpur Khas, Sindh."
PAK-00481,2005-04-28,2005,4,28,Pakistan,Sindh,Nawabshah,Ethnic Violence,Religious Minority,Unknown,8,23,31,Yes,Minor,"Ethnic Violence targeting religious minority in Nawabshah, Sindh."
PAK-00480,2005-05-10,2005,5,10,Pakistan,Punjab,Sargodha,Kidnapping,Foreign Nationals,Lashkar-e-Jhangvi,2,7,9,No,Unknown,"Kidnapping targeting foreign nationals in Sargodha, Punjab."
PAK-00483,2005-08-11,2005,8,11,Pakistan,Sindh,Nawabshah,Bombing,Government Officials,TTP (Proto),16,38,54,Yes,Moderate,"Bombing targeting government officials in Nawabshah, Sindh."
PAK-00492,2005-09-22,2005,9,22,Pakistan,Khyber Pakhtunkhwa,Mingora,Militant Attack,Market/Bazaar,Sectarian Groups,28,45,73,Yes,Moderate,"Militant Attack targeting market/bazaar in Mingora, Khyber Pakhtunkhwa."
PAK-00485,2005-09-23,2005,9,23,Pakistan,Khyber Pakhtunkhwa,Swat,Military Operation,Ethnic Group,Al-Qaeda,15,42,57,Yes,None,"Military Operation targeting ethnic group in Swat, Khyber Pakhtunkhwa."
PAK-00487,2005-09-23,2005,9,23,Pakistan,Balochistan,Pishin,Grenade Attack,Journalists,BLA,9,12,21,Yes,None,"Grenade Attack targeting journalists in Pishin, Balochistan."
PAK-00493,2005-10-11,2005,10,11,Pakistan,FATA/Tribal Areas,Bajaur,IED,Journalists,Unknown,11,4,15,No,Major,"IED targeting journalists in Bajaur, FATA/Tribal Areas."
PAK-00488,2005-11-07,2005,11,7,Pakistan,Khyber Pakhtunkhwa,Charsadda,Rocket Attack,Foreign Nationals,Sectarian Groups,4,7,11,No,Major,"Rocket Attack targeting foreign nationals in Charsadda, Khyber Pakhtunkhwa."
PAK-00484,2005-11-11,2005,11,11,Pakistan,FATA/Tribal Areas,Bajaur,IED,Police,Unknown,13,25,38,Yes,Moderate,"IED targeting police in Bajaur, FATA/Tribal Areas."
PAK-00482,2005-12-17,2005,12,17,Pakistan,Khyber Pakhtunkhwa,Dera Ismail Khan,Ethnic Violence,Infrastructure,Lashkar-e-Jhangvi,40,89,129,Yes,Minor,"Ethnic Violence targeting infrastructure in Dera Ismail Khan, Khyber Pakhtunkhwa."
PAK-00490,2005-12-22,2005,12,22,Pakistan,Balochistan,Mastung,Armed Assault,School,Lashkar-e-Jhangvi,19,16,35,Yes,Major,"Armed Assault targeting school in Mastung, Balochistan."
PAK-00497,2006-01-28,2006,1,28,Pakistan,FATA/Tribal Areas,Orakzai,Ambush,Journalists,TTP (Proto),19,8,27,Yes,Major,"Ambush targeting journalists in Orakzai, FATA/Tribal Areas."
PAK-00495,2006-02-24,2006,2,24,Pakistan,Balochistan,Gwadar,Militant Attack,Mosque/Shrine,TTP (Proto),24,19,43,Yes,None,"Militant Attack targeting mosque/shrine in Gwadar, Balochistan."
PAK-00498,2006-03-03,2006,3,3,Pakistan,Islamabad Capital Territory,Islamabad,Grenade Attack,Journalists,Unknown,2,7,9,Yes,Major,"Grenade Attack targeting journalists in Islamabad, Islamabad Capital Territory."
PAK-00511,2006-03-27,2006,3,27,Pakistan,Khyber Pakhtunkhwa,Swat,Militant Attack,School,Unknown,7,6,13,Yes,None,"Militant Attack targeting school in Swat, Khyber Pakhtunkhwa."
PAK-00494,2006-04-13,2006,4,13,Pakistan,Sindh,Hyderabad,Ambush,Political Party,Unknown,7,15,22,Yes,Minor,"Ambush targeting political party in Hyderabad, Sindh."
PAK-00502,2006-05-01,2006,5,1,Pakistan,FATA/Tribal Areas,Khyber,Militant Attack,Civilians,Unknown,19,51,70,Yes,Major,"Militant Attack targeting civilians in Khyber, FATA/Tribal Areas."
PAK-00501,2006-05-24,2006,5,24,Pakistan,Punjab,Multan,Political Violence,Foreign Nationals,Sectarian Groups,14,25,39,Yes,Unknown,"Political Violence targeting foreign nationals in Multan, Punjab."
PAK-00509,2006-06-10,2006,6,10,Pakistan,Punjab,Jhang,IED,Government Officials,TTP (Proto),11,14,25,Yes,Moderate,"IED targeting government officials in Jhang, Punjab."
PAK-00499,2006-06-16,2006,6,16,Pakistan,Balochistan,Quetta,Bombing,Mosque/Shrine,BLA,19,6,25,Yes,Moderate,"Bombing targeting mosque/shrine in Quetta, Balochistan."
PAK-00500,2006-06-25,2006,6,25,Pakistan,FATA/Tribal Areas,Khyber,Ambush,Market/Bazaar,Sectarian Groups,16,39,55,Yes,Major,"Ambush targeting market/bazaar in Khyber, FATA/Tribal Areas."
PAK-00506,2006-06-29,2006,6,29,Pakistan,Sindh,Sukkur,Ambush,Foreign Nationals,Al-Qaeda,14,7,21,No,Unknown,"Ambush targeting foreign nationals in Sukkur, Sindh."
PAK-00505,2006-08-19,2006,8,19,Pakistan,FATA/Tribal Areas,South Waziristan,Sectarian Violence,School,BLA,42,24,66,Yes,Moderate,"Sectarian Violence targeting school in South Waziristan, FATA/Tribal Areas."
PAK-00510,2006-08-19,2006,8,19,Pakistan,Balochistan,Pishin,Ambush,Ethnic Group,Sectarian Groups,19,33,52,Yes,Minor,"Ambush targeting ethnic group in Pishin, Balochistan."
PAK-00507,2006-09-07,2006,9,7,Pakistan,FATA/Tribal Areas,Khyber,Kidnapping,Hospital,Sectarian Groups,1,8,9,Yes,Major,"Kidnapping targeting hospital in Khyber, FATA/Tribal Areas."
PAK-00503,2006-09-13,2006,9,13,Pakistan,FATA/Tribal Areas,North Waziristan,Assassination,Paramilitary,Al-Qaeda,2,6,8,Yes,Unknown,"Assassination targeting paramilitary in North Waziristan, FATA/Tribal Areas."
PAK-00504,2006-10-18,2006,10,18,Pakistan,Azad Kashmir,Rawalakot,Military Operation,Hospital,Sectarian Groups,38,109,147,Yes,None,"Military Operation targeting hospital in Rawalakot, Azad Kashmir."
PAK-00496,2006-10-22,2006,10,22,Pakistan,Islamabad Capital Territory,Islamabad,Suicide Bombing,Paramilitary,Sectarian Groups,45,126,171,No,Major,"Suicide Bombing targeting paramilitary in Islamabad, Islamabad Capital Territory."
PAK-00508,2006-11-24,2006,11,24,Pakistan,Khyber Pakhtunkhwa,Mingora,Rocket Attack,Ethnic Group,Unknown,2,2,4,Yes,Moderate,"Rocket Attack targeting ethnic group in Mingora, Khyber Pakhtunkhwa."
PAK-00522,2007-01-05,2007,1,5,Pakistan,FATA/Tribal Areas,South Waziristan,Rocket Attack,School,Lashkar-e-Jhangvi,7,23,30,Yes,Minor,"Rocket Attack targeting school in South Waziristan, FATA/Tribal Areas."
PAK-00516,2007-01-06,2007,1,6,Pakistan,Punjab,Gujranwala,Grenade Attack,Judges/Lawyers,BRAS,2,4,6,Yes,Minor,"Grenade Attack targeting judges/lawyers in Gujranwala, Punjab."
PAK-00521,2007-01-26,2007,1,26,Pakistan,Punjab,Gujranwala,Military Operation,Mosque/Shrine,Haqqani Network,4,4,8,No,None,"Military Operation targeting mosque/shrine in Gujranwala, Punjab."
PAK-00539,2007-02-01,2007,2,1,Pakistan,FATA/Tribal Areas,Kurram,Military Operation,Government Officials,Unknown,54,163,217,Yes,Major,"Military Operation targeting government officials in Kurram, FATA/Tribal Areas."
PAK-00533,2007-02-05,2007,2,5,Pakistan,Azad Kashmir,Rawalakot,Mortar Attack,Ethnic Group,BRAS,8,5,13,Yes,Major,"Mortar Attack targeting ethnic group in Rawalakot, Azad Kashmir."
PAK-00540,2007-02-09,2007,2,9,Pakistan,Sindh,Nawabshah,Suicide Bombing,School,TTP,14,19,33,No,Unknown,"Suicide Bombing targeting school in Nawabshah, Sindh."
PAK-00542,2007-02-23,2007,2,23,Pakistan,Azad Kashmir,Bagh,Armed Assault,Foreign Nationals,Unknown,23,54,77,Yes,Minor,"Armed Assault targeting foreign nationals in Bagh, Azad Kashmir."
PAK-00530,2007-02-24,2007,2,24,Pakistan,Balochistan,Quetta,Suicide Bombing,Foreign Nationals,Lashkar-e-Jhangvi,73,202,275,Yes,Minor,"Suicide Bombing targeting foreign nationals in Quetta, Balochistan."
PAK-00536,2007-02-26,2007,2,26,Pakistan,Azad Kashmir,Mirpur,Rocket Attack,Infrastructure,Punjabi Taliban,10,20,30,Yes,None,"Rocket Attack targeting infrastructure in Mirpur, Azad Kashmir."
PAK-00520,2007-03-11,2007,3,11,Pakistan,Balochistan,Kalat,Ambush,Judges/Lawyers,BLA,3,2,5,Yes,Major,"Ambush targeting judges/lawyers in Kalat, Balochistan."
PAK-00537,2007-04-09,2007,4,9,Pakistan,Khyber Pakhtunkhwa,Swat,Kidnapping,Police,BLA,0,3,3,Yes,Unknown,"Kidnapping targeting police in Swat, Khyber Pakhtunkhwa."
PAK-00527,2007-04-12,2007,4,12,Pakistan,Khyber Pakhtunkhwa,Charsadda,Armed Assault,School,Unknown,21,38,59,Yes,None,"Armed Assault targeting school in Charsadda, Khyber Pakhtunkhwa."
PAK-00544,2007-04-20,2007,4,20,Pakistan,Sindh,Larkana,Political Violence,Infrastructure,BLA,10,34,44,Yes,Unknown,"Political Violence targeting infrastructure in Larkana, Sindh."
PAK-00519,2007-05-03,2007,5,3,Pakistan,Sindh,Larkana,Militant Attack,School,Al-Qaeda,29,80,109,Yes,Unknown,"Militant Attack targeting school in Larkana, Sindh."
PAK-00525,2007-05-07,2007,5,7,Pakistan,Balochistan,Pishin,Bombing,Civilians,BLA,13,28,41,Yes,None,"Bombing targeting civilians in Pishin, Balochistan."
PAK-00529,2007-05-08,2007,5,8,Pakistan,FATA/Tribal Areas,South Waziristan,Suicide Bombing,Paramilitary,Lashkar-e-Jhangvi,52,22,74,Yes,None,"Suicide Bombing targeting paramilitary in South Waziristan, FATA/Tribal Areas."
PAK-00514,2007-05-20,2007,5,20,Pakistan,Khyber Pakhtunkhwa,Bannu,Mortar Attack,Paramilitary,Unknown,8,29,37,Yes,Minor,"Mortar Attack targeting paramilitary in Bannu, Khyber Pakhtunkhwa."
