new_id,source,date,year,month,day,country,region,city,attack_type,target_type,perpetrator_group,killed,wounded,total_casualties,attack_success,property_damage,notes
INC-00537,PAK,11/24/2006,2006,11,24,Pakistan,Khyber Pakhtunkhwa,Mingora,Rocket Attack,Ethnic Group,Unknown,2,2,4,Yes,Moderate,"Rocket Attack targeting ethnic group in Mingora, Khyber Pakhtunkhwa."
INC-00538,ATK,12/3/2006,2006,12,3,Pakistan,KPK,Bannu,Suicide bombing,Police,Unknown,1,1,2,Yes,Unknown,Detailed blast record from attacks.csv (S# 27). Location: Speen Tangi-kohat bannu road Category: Police Target: Police Context: NA
INC-00539,PAK,1/5/2007,2007,1,5,Pakistan,FATA/Tribal Areas,South Waziristan,Rocket Attack,School,Lashkar-e-Jhangvi,7,23,30,Yes,Minor,"Rocket Attack targeting school in South Waziristan, FATA/Tribal Areas."
INC-00540,PAK,1/6/2007,2007,1,6,Pakistan,Punjab,Gujranwala,Grenade Attack,Judges/Lawyers,BRAS,2,4,6,Yes,Minor,"Grenade Attack targeting judges/lawyers in Gujranwala, Punjab."
INC-00541,ATK,1/22/2007,2007,1,22,Pakistan,FATA,North Waziristan,Suicide bombing,Military,Unknown,5,25,30,Yes,Unknown,"Detailed blast record from attacks.csv (S# 28). Location: Miltary convoy near Mir ali north
Wazirstan Category: Mobile Target: Military Context: Military convoy"
INC-00542,ATK,1/26/2007,2007,1,26,Pakistan,Capital,Islamabad,Suicide bombing,Foreigner,Unknown,2,7,9,Yes,Unknown,Detailed blast record from attacks.csv (S# 29). Location: Islamabad Marriott Hotal Category: Hotel Target: Foreigner Context: Indian High Commission Function
INC-00543,PAK,1/26/2007,2007,1,26,Pakistan,Punjab,Gujranwala,Military Operation,Mosque/Shrine,Haqqani Network,4,4,8,No,,"Military Operation targeting mosque/shrine in Gujranwala, Punjab."
INC-00544,ATK,1/27/2007,2007,1,27,Pakistan,KPK,Peshawar,Suicide bombing,Civilian,Unknown,15,60,75,Yes,Unknown,Detailed blast record from attacks.csv (S# 30). Location: near Mosque in QissaKhawani Bazaar Category: Religious Target: Civilian Sect: shiite Context: Muharram procession about to start
INC-00545,ATK,1/29/2007,2007,1,29,Pakistan,KPK,D.I Khan,Suicide bombing,Civilian,Unknown,3,7,10,Yes,Unknown,Detailed blast record from attacks.csv (S# 31). Location: Checkpost Dera Ismial Khan Category: Police Target: Civilian Sect: shiite Context: Muharram procession
INC-00546,PAK,2/1/2007,2007,2,1,Pakistan,FATA/Tribal Areas,Kurram,Military Operation,Government Officials,Unknown,54,163,217,Yes,Major,"Military Operation targeting government officials in Kurram, FATA/Tribal Areas."
INC-00547,ATK,2/3/2007,2007,2,3,Pakistan,KPK,Lakki Marwat,Suicide bombing,Civilian,Unknown,1,0,1,Yes,Unknown,"Detailed blast record from attacks.csv (S# 32). Location: Ghazanikhel Market 
Laik marwat Category: Market Target: Civilian"
INC-00548,ATK,2/3/2007,2007,2,3,Pakistan,KPK,Tank,Suicide bombing,Military,Unknown,2,8,10,Yes,Unknown,Detailed blast record from attacks.csv (S# 33). Location: Military Convoy Barakhel area-tank Category: Mobile Target: Military Context: Military convoy
INC-00549,PAK,2/5/2007,2007,2,5,Pakistan,Azad Kashmir,Rawalakot,Mortar Attack,Ethnic Group,BRAS,8,5,13,Yes,Major,"Mortar Attack targeting ethnic group in Rawalakot, Azad Kashmir."
INC-00550,ATK,2/6/2007,2007,2,6,Pakistan,Capital,Islamabad,Suicide bombing,Civilian,Unknown,1,10,11,Yes,Unknown,Detailed blast record from attacks.csv (S# 34). Location: Islamabad Airport Category: Airport Target: Civilian
INC-00551,PAK,2/9/2007,2007,2,9,Pakistan,Sindh,Nawabshah,Suicide Bombing,School,TTP,14,19,33,No,Unknown,"Suicide Bombing targeting school in Nawabshah, Sindh."
INC-00552,ATK,2/17/2007,2007,2,17,Pakistan,Baluchistan,Quetta,Suicide bombing,Civilian,Unknown,17,35,52,Yes,Unknown,"Detailed blast record from attacks.csv (S# 35). Location: Quetta District court senior civil
 judge District Court Category: Government Target: Civilian"
INC-00553,PAK,2/23/2007,2007,2,23,Pakistan,Azad Kashmir,Bagh,Armed Assault,Foreign Nationals,Unknown,23,54,77,Yes,Minor,"Armed Assault targeting foreign nationals in Bagh, Azad Kashmir."
INC-00554,PAK,2/24/2007,2007,2,24,Pakistan,Balochistan,Quetta,Suicide Bombing,Foreign Nationals,Lashkar-e-Jhangvi,73,202,275,Yes,Minor,"Suicide Bombing targeting foreign nationals in Quetta, Balochistan."
INC-00555,PAK,2/26/2007,2007,2,26,Pakistan,Azad Kashmir,Mirpur,Rocket Attack,Infrastructure,Punjabi Taliban,10,20,30,Yes,,"Rocket Attack targeting infrastructure in Mirpur, Azad Kashmir."
INC-00556,PAK,3/11/2007,2007,3,11,Pakistan,Balochistan,Kalat,Ambush,Judges/Lawyers,BLA,3,2,5,Yes,Major,"Ambush targeting judges/lawyers in Kalat, Balochistan."
INC-00557,ATK,3/29/2007,2007,3,29,Pakistan,Punjab,Gujrat,Suicide bombing,Military,Unknown,2,8,10,Yes,Unknown,"Detailed blast record from attacks.csv (S# 36). Location: Army training area guliana 
near Kharian Contonment Category: Military Target: Military"
INC-00558,PAK,4/9/2007,2007,4,9,Pakistan,Khyber Pakhtunkhwa,Swat,Kidnapping,Police,BLA,0,3,3,Yes,Unknown,"Kidnapping targeting police in Swat, Khyber Pakhtunkhwa."
INC-00559,PAK,4/12/2007,2007,4,12,Pakistan,Khyber Pakhtunkhwa,Charsadda,Armed Assault,School,Unknown,21,38,59,Yes,,"Armed Assault targeting school in Charsadda, Khyber Pakhtunkhwa."
INC-00560,PAK,4/20/2007,2007,4,20,Pakistan,Sindh,Larkana,Political Violence,Infrastructure,BLA,10,34,44,Yes,Unknown,"Political Violence targeting infrastructure in Larkana, Sindh."
INC-00561,ATK,4/28/2007,2007,4,28,Pakistan,KPK,Charsadda,Suicide bombing,Government Official,Unknown,35,60,95,Yes,Unknown,"Detailed blast record from attacks.csv (S# 37). Location: Federal Interior Minister Speech 
rallyy hometown Charsadda Category: Park/Ground Target: Government Official Context: Rally Charsadda"
INC-00562,PAK,5/3/2007,2007,5,3,Pakistan,Sindh,Larkana,Militant Attack,School,Al-Qaeda,29,80,109,Yes,Unknown,"Militant Attack targeting school in Larkana, Sindh."
INC-00563,PAK,5/7/2007,2007,5,7,Pakistan,Balochistan,Pishin,Bombing,Civilians,BLA,13,28,41,Yes,,"Bombing targeting civilians in Pishin, Balochistan."
INC-00564,PAK,5/8/2007,2007,5,8,Pakistan,FATA/Tribal Areas,South Waziristan,Suicide Bombing,Paramilitary,Lashkar-e-Jhangvi,52,22,74,Yes,,"Suicide Bombing targeting paramilitary in South Waziristan, FATA/Tribal Areas."
INC-00565,ATK,5/15/2007,2007,5,15,Pakistan,KPK,Peshawar,Suicide bombing,Foreigner,Unknown,26,35,61,Yes,Unknown,Detailed blast record from attacks.csv (S# 38). Location: Peshawar Hotel Category: Hotel Target: Foreigner Sect: Sunni
INC-00566,PAK,5/20/2007,2007,5,20,Pakistan,Khyber Pakhtunkhwa,Bannu,Mortar Attack,Paramilitary,Unknown,8,29,37,Yes,Minor,"Mortar Attack targeting paramilitary in Bannu, Khyber Pakhtunkhwa."
INC-00567,PAK,5/22/2007,2007,5,22,Pakistan,FATA/Tribal Areas,South Waziristan,Militant Attack,Judges/Lawyers,Haqqani Network,2,2,4,Yes,Major,"Militant Attack targeting judges/lawyers in South Waziristan, FATA/Tribal Areas."
INC-00568,PAK,5/26/2007,2007,5,26,Pakistan,Balochistan,Mastung,Drone Strike,Ethnic Group,Punjabi Taliban,1,0,1,Yes,Unknown,"Drone Strike targeting ethnic group in Mastung, Balochistan."
INC-00569,ATK,5/28/2007,2007,5,28,Pakistan,KPK,Tank,Suicide bombing,Military,Unknown,3,2,5,Yes,Unknown,Detailed blast record from attacks.csv (S# 39). Location: Boltonabad aera Category: Mobile Target: Military Context: rammed the vehicle into FC vehicle
INC-00570,PAK,6/3/2007,2007,6,3,Pakistan,Sindh,Sukkur,Military Operation,Military/Security Forces,Unknown,51,122,173,Yes,Major,"Military Operation targeting military/security forces in Sukkur, Sindh."
INC-00571,PAK,6/9/2007,2007,6,9,Pakistan,FATA/Tribal Areas,Mohmand,Armed Assault,Mosque/Shrine,Unknown,13,43,56,No,Minor,"Armed Assault targeting mosque/shrine in Mohmand, FATA/Tribal Areas."
INC-00572,ATK,7/4/2007,2007,7,4,Pakistan,FATA,North Waziristan,Suicide bombing,Military,Unknown,10,12,22,Yes,Unknown,Detailed blast record from attacks.csv (S# 40). Location: Miltary convoy in bannu Gurbaz area Category: Mobile Target: Military Context: Military convoy
INC-00573,PAK,7/10/2007,2007,7,10,Pakistan,Khyber Pakhtunkhwa,Nowshera,Sectarian Violence,Infrastructure,Punjabi Taliban,21,63,84,Yes,,"Sectarian Violence targeting infrastructure in Nowshera, Khyber Pakhtunkhwa."
INC-00574,ATK,7/12/2007,2007,7,12,Pakistan,KPK,Swat,Suicide bombing,Military,Unknown,7,8,15,Yes,Unknown,Detailed blast record from attacks.csv (S# 41). Location: Security Force convoy in mingora Category: Mobile Target: Military Context: Military convoy
INC-00575,ATK,7/12/2007,2007,7,12,Pakistan,FATA,North Waziristan,Suicide bombing,Government official,Unknown,4,3,7,Yes,Unknown,Detailed blast record from attacks.csv (S# 42). Location: Political Agent Office in Miranshah Category: Government Target: Government official
INC-00576,PAK,7/13/2007,2007,7,13,Pakistan,Balochistan,Dera Bugti,Grenade Attack,Ethnic Group,BLA,0,5,5,Yes,Minor,"Grenade Attack targeting ethnic group in Dera Bugti, Balochistan."
INC-00577,ATK,7/14/2007,2007,7,14,Pakistan,FATA,North Waziristan,Suicide bombing,Military,Unknown,24,29,53,Yes,Unknown,Detailed blast record from attacks.csv (S# 43). Location: Razmak town�s Daznaray area-20kms to the north of Miramshah Category: Mobile Target: Military Context: Frontier Constabulary convoy
INC-00578,PAK,7/14/2007,2007,7,14,Pakistan,Balochistan,Kalat,Grenade Attack,Ethnic Group,TTP,10,32,42,Yes,,"Grenade Attack targeting ethnic group in Kalat, Balochistan."
INC-00579,ATK,7/15/2007,2007,7,15,Pakistan,KPK,D.I Khan,Suicide bombing,Police,Unknown,30,61,91,Yes,Unknown,Detailed blast record from attacks.csv (S# 44). Location: police recruitment center Category: Police Target: Police Context: recruitment process in progress
INC-00580,ATK,7/15/2007,2007,7,15,Pakistan,KPK,Swat,Suicide bombing,Police,Unknown,20,47,67,Yes,Unknown,Detailed blast record from attacks.csv (S# 45). Location: Matta Category: Mobile Target: Police Context: police bus going from Kabal to Matta
INC-00581,ATK,7/17/2007,2007,7,17,Pakistan,Capital,Islamabad,Suicide bombing,Government official,Unknown,17,70,87,Yes,Unknown,Detailed blast record from attacks.csv (S# 46). Location: outside the venue of distric bar convention council Islamabad Category: Government Target: Government official Context: Chief Justice Iftikhar muhammad ch had to address overthere
INC-00582,ATK,7/17/2007,2007,7,17,Pakistan,FATA,North Waziristan,Suicide bombing,Military,Unknown,4,3,7,Yes,Unknown,"Detailed blast record from attacks.csv (S# 47). Location: Security check post Miramshah 
North Wazirstan Category: Military Target: Military"
INC-00583,PAK,7/18/2007,2007,7,18,Pakistan,Sindh,Mirpur Khas,Militant Attack,Infrastructure,Al-Qaeda,36,104,140,Yes,Major,"Militant Attack targeting infrastructure in Mirpur Khas, Sindh."
INC-00584,ATK,7/19/2007,2007,7,19,Pakistan,Baluchistan,Lasbela,Suicide bombing,Foreigner,Unknown,30,50,80,Yes,Unknown,Detailed blast record from attacks.csv (S# 48). Location: Industrial town hub baluchistan Category: Mobile Target: Foreigner Sect: Christian Context: chinese engineers were going from Karachi to Hub
INC-00585,ATK,7/19/2007,2007,7,19,Pakistan,KPK,Hangu,Suicide bombing,Police,Unknown,8,35,43,Yes,Unknown,Detailed blast record from attacks.csv (S# 49). Location: Training Center in Hangu Category: Police Target: Police
INC-00586,ATK,7/19/2007,2007,7,19,Pakistan,KPK,Kohat,Suicide bombing,Religious,Unknown,20,58,78,Yes,Unknown,Detailed blast record from attacks.csv (S# 50). Location: Kohat Mosque Category: Religious Target: Religious Sect: Sunni
INC-00587,ATK,7/20/2007,2007,7,20,Pakistan,FATA,North Waziristan,Suicide bombing,Military,Unknown,4,6,10,Yes,Unknown,"Detailed blast record from attacks.csv (S# 51). Location: Security check post Miramshah 
North Wazirstan Category: Military Target: Military"
INC-00588,ATK,7/27/2007,2007,7,27,Pakistan,Capital,Islamabad,Suicide bombing,Police,Unknown,15,70,85,Yes,Unknown,Detailed blast record from attacks.csv (S# 52). Location: near Hotel in Abpara market Category: Hotel Target: Police
INC-00589,ATK,8/3/2007,2007,8,3,Pakistan,KPK,Swat,Suicide bombing,civilian,Unknown,2,6,8,Yes,Unknown,Detailed blast record from attacks.csv (S# 53). Location: District Swat gora village matta Category: Mobile Target: civilian
INC-00590,ATK,8/4/2007,2007,8,4,Pakistan,FATA,Kuram Agency,Suicide bombing,civilian,Unknown,23,43,66,Yes,Unknown,Detailed blast record from attacks.csv (S# 54). Location: Parachinar Category: Transport Target: civilian Sect: Sunni
INC-00591,PAK,8/12/2007,2007,8,12,Pakistan,Balochistan,Gwadar,Bombing,Foreign Nationals,BLA,14,35,49,Yes,Minor,"Bombing targeting foreign nationals in Gwadar, Balochistan."
INC-00592,ATK,8/17/2007,2007,8,17,Pakistan,KPK,Tank,Suicide bombing,Military,Unknown,0,5,5,Yes,Unknown,Detailed blast record from attacks.csv (S# 55). Location: Military Convoys in Tank district Category: Mobile Target: Military
INC-00593,ATK,8/19/2007,2007,8,19,Pakistan,FATA,North Waziristan,Suicide bombing,Military,Unknown,2,2,4,Yes,Unknown,"Detailed blast record from attacks.csv (S# 56). Location: North Wazirstan Mirali Military
 checkpost Category: Military Target: Military"
INC-00594,ATK,8/19/2007,2007,8,19,Pakistan,KPK,Bannu,Suicide bombing,Police,Unknown,1,4,5,Yes,Unknown,Detailed blast record from attacks.csv (S# 57). Location: Bannu Police Check post Category: Police Target: Police
INC-00595,ATK,8/20/2007,2007,8,20,Pakistan,KPK,Hangu,Suicide bombing,Military,Unknown,7,18,25,Yes,Unknown,"Detailed blast record from attacks.csv (S# 58). Location: Checkpost on thall-parachinar road/kurram road
 mandori village Category: Military Target: Military"
INC-00596,ATK,8/24/2007,2007,8,24,Pakistan,FATA,North Waziristan,Suicide bombing,Military,Unknown,7,37,44,Yes,Unknown,Detailed blast record from attacks.csv (S# 59). Location: miranshah Military convoys Category: Mobile Target: Military Context: military convoy
INC-00597,ATK,8/26/2007,2007,8,26,Pakistan,KPK,Shangla,Suicide bombing,police,Unknown,4,2,6,Yes,Unknown,Detailed blast record from attacks.csv (S# 60). Location: Machaar area of Shangla District Category: Police Target: police
INC-00598,ATK,9/1/2007,2007,9,1,Pakistan,FATA,Bajaur Agency,Suicide bombing,Military,Unknown,7,9,16,Yes,Unknown,Detailed blast record from attacks.csv (S# 61). Location: Truck carrying security personeel was attacked in Mamond area Category: Mobile Target: Military Context: truck carrying security personnel
INC-00599,ATK,9/1/2007,2007,9,1,Pakistan,FATA,South Waziristan,Suicide bombing,Military,Unknown,0,0,0,Yes,Unknown,Detailed blast record from attacks.csv (S# 62). Location: check-post of the troops in the Jandola area of South Waziristan. Category: Military Target: Military
INC-00600,ATK,9/4/2007,2007,9,4,Pakistan,Punjab,Rawalpindi,Suicide bombing,Military,Unknown,25,0,25,Yes,Unknown,Detailed blast record from attacks.csv (S# 63). Location: 1.Qasim Market Defence Ministry Bus Category: Mobile Target: Military
INC-00601,ATK,9/4/2007,2007,9,4,Pakistan,Punjab,Rawalpindi,Suicide bombing,Military,Unknown,7,0,7,Yes,Unknown,Detailed blast record from attacks.csv (S# 64). Location: Near R.A Bazar behind general Headquarters Category: Market Target: Military
INC-00602,PAK,9/4/2007,2007,9,4,Pakistan,Azad Kashmir,Mirpur,Drone Strike,Judges/Lawyers,BRAS,30,44,74,Yes,,"Drone Strike targeting judges/lawyers in Mirpur, Azad Kashmir."
INC-00603,PAK,9/8/2007,2007,9,8,Pakistan,Balochistan,Quetta,Military Operation,Ethnic Group,BRAS,37,89,126,Yes,Minor,"Military Operation targeting ethnic group in Quetta, Balochistan."
INC-00604,ATK,9/11/2007,2007,9,11,Pakistan,KPK,D.I Khan,Suicide bombing,Civilian,Unknown,19,19,38,Yes,Unknown,Detailed blast record from attacks.csv (S# 65). Location: Passanger van at Bannu adda/chungi Category: Mobile Target: Civilian
INC-00605,ATK,9/13/2007,2007,9,13,Pakistan,KPK,Haripur,Suicide bombing,Military,Unknown,20,46,66,Yes,Unknown,Detailed blast record from attacks.csv (S# 66). Location: army officers mess in Tarbela ghazi Category: Military Target: Military Context: military convoy
INC-00606,ATK,9/22/2007,2007,9,22,Pakistan,KPK,Tank,Suicide bombing,Military,Unknown,5,10,15,Yes,Unknown,Detailed blast record from attacks.csv (S# 67). Location: military convoy going from Tank Category: Mobile Target: Military
INC-00607,PAK,9/27/2007,2007,9,27,Pakistan,Balochistan,Gwadar,Militant Attack,Hospital,Unknown,10,8,18,Yes,,"Militant Attack targeting hospital in Gwadar, Balochistan."
INC-00608,ATK,10/1/2007,2007,10,1,Pakistan,KPK,bannu,Suicide bombing,police,Unknown,16,32,48,Yes,Unknown,Detailed blast record from attacks.csv (S# 68). Location: checkpost near Dawa bridge/Durani Abshar Chowk Category: Police Target: police Context: N/A
INC-00609,PAK,10/6/2007,2007,10,6,Pakistan,Balochistan,Turbat,Assassination,Police,BRAS,4,2,6,Yes,Minor,"Assassination targeting police in Turbat, Balochistan."
INC-00610,PAK,10/9/2007,2007,10,9,Pakistan,Azad Kashmir,Bagh,Mortar Attack,Political Party,Unknown,5,10,15,No,Moderate,"Mortar Attack targeting political party in Bagh, Azad Kashmir."
INC-00611,ATK,10/18/2007,2007,10,18,Pakistan,Sindh,karachi,Suicide bombing,Government Official,Unknown,145,550,695,Yes,Unknown,"Detailed blast record from attacks.csv (S# 69). Location: Benazir Survives midnight 
carnage Karsaz bridge Sharea Faisal Category: Mobile Target: Government Official Context: Rally ppp"
INC-00612,ATK,10/25/2007,2007,10,25,Pakistan,KPK,Swat,Suicide bombing,Military,Unknown,38,35,73,Yes,Unknown,Detailed blast record from attacks.csv (S# 70). Location: Mingora Police Line Category: Mobile Target: Military
INC-00613,ATK,10/30/2007,2007,10,30,Pakistan,Punjab,Rawalpindi,Suicide bombing,Military,Unknown,8,31,39,Yes,Unknown,"Detailed blast record from attacks.csv (S# 71). Location: Rawalpindi police checkpoint 
security zone Category: Police Target: Military"
INC-00614,ATK,11/1/2007,2007,11,1,Pakistan,Punjab,Sargodha,Suicide bombing,Military,Unknown,10,40,50,Yes,Unknown,Detailed blast record from attacks.csv (S# 72). Location: PAF Bus on faisalabad road-Sargodha Category: Mobile Target: Military Context: PAF Bus
INC-00615,PAK,11/7/2007,2007,11,7,Pakistan,Sindh,Nawabshah,Military Operation,School,TTP,26,28,54,Yes,,"Military Operation targeting school in Nawabshah, Sindh."
INC-00616,ATK,11/9/2007,2007,11,9,Pakistan,KPK,Peshawar,Suicide bombing,Government Official,Unknown,4,5,9,Yes,Unknown,"Detailed blast record from attacks.csv (S# 73). Location: Peshawar  Federal minister 
political amir muqam house Category: Residence Target: Government Official Context: Political Affairs meeting"
INC-00617,PAK,11/13/2007,2007,11,13,Pakistan,Islamabad Capital Territory,Islamabad,Bombing,Journalists,Al-Qaeda,4,8,12,Yes,Major,"Bombing targeting journalists in Islamabad, Islamabad Capital Territory."
INC-00618,ATK,11/24/2007,2007,11,24,Pakistan,Punjab,Rawalpindi,Suicide bombing,Military,Unknown,38,35,73,Yes,Unknown,Detailed blast record from attacks.csv (S# 74). Location: Bus carrying ISI officals parked outside Hamza Camp faizabad Category: Mobile Target: Military Context: Hamza camp
INC-00619,ATK,11/24/2007,2007,11,24,Pakistan,Punjab,Rawalpindi,Suicide bombing,Military,Unknown,1,5,6,Yes,Unknown,Detailed blast record from attacks.csv (S# 75). Location: GHQ Category: Military Target: Military
INC-00620,PAK,12/3/2007,2007,12,3,Pakistan,Khyber Pakhtunkhwa,Mardan,Militant Attack,Journalists,BLA,14,33,47,Yes,Minor,"Militant Attack targeting journalists in Mardan, Khyber Pakhtunkhwa."
INC-00621,ATK,12/4/2007,2007,12,4,Pakistan,KPK,Peshawar,Suicide bombing,Military,Unknown,1,0,1,Yes,Unknown,Detailed blast record from attacks.csv (S# 76). Location: Checkpost high-security cantonment area babar road Category: Military Target: Military
INC-00622,ATK,12/9/2007,2007,12,9,Pakistan,KPK,Swat,Suicide bombing,Police,Unknown,13,2,15,Yes,Unknown,Detailed blast record from attacks.csv (S# 77). Location: Ningolai Security checkpost Category: Police Target: Police
INC-00623,ATK,12/10/2007,2007,12,10,Pakistan,Punjab,Attock,Suicide bombing,Children/Women,Unknown,0,22,22,Yes,Unknown,Detailed blast record from attacks.csv (S# 78). Location: Truck carrying school children near Fauji gate Pakistan Aeranautical Complex Category: Mobile Target: Children/Women
INC-00624,ATK,12/13/2007,2007,12,13,Pakistan,Baluchistan,Quetta,Suicide bombing,Military,Unknown,12,23,35,Yes,Unknown,Detailed blast record from attacks.csv (S# 79). Location: military Checkpost Category: Military Target: Military
INC-00625,ATK,12/15/2007,2007,12,15,Pakistan,KPK,Nowshehra,Suicide bombing,Military,Unknown,6,20,26,Yes,Unknown,Detailed blast record from attacks.csv (S# 80). Location: Noshera security check post Category: Military Target: Military
INC-00626,ATK,12/17/2007,2007,12,17,Pakistan,KPK,Kohat,Suicide bombing,Military,Unknown,12,5,17,Yes,Unknown,Detailed blast record from attacks.csv (S# 81). Location: kohat cantt-fountain round about-near army public school Category: Military Target: Military Context: recruits returning to barracks after morning exercise
